step temp pe etotal press vol
# Fix print output for fix thermofile
950 2783.4190254473828645 -1674.5166015625 -1536.7188903284913977 1253575.6617750094738 1196.3004466733455047
1000 2768.7939380890361463 -1665.299560546875 -1528.2258881823836418 1258552.3532157582231 1196.3004466733455047
1050 2821.5981340917596754 -1666.586669921875 -1526.8988394711582259 1281149.2227871327195 1196.3004466733455047
1100 2940.9907587983734629 -1665.0546875 -1519.4561298923658796 1300060.7393358214758 1196.3004466733455047
1150 3056.5100452507144837 -1677.0760498046875 -1525.7585209853939432 1312668.1748128267936 1196.3004466733455047
1200 2802.528845474724676 -1664.635009765625 -1525.8912356363834988 1336832.9410254575778 1196.3004466733455047
1250 2955.8751344978450106 -1667.167236328125 -1520.8318033575710615 1304493.1111381836236 1196.3004466733455047
1300 3017.9750170751244696 -1669.1817626953125 -1519.7719734712388799 1294167.0049057677388 1196.3004466733455047
1350 2909.293521652000436 -1663.681640625 -1519.6523065842377491 1322973.3804487648886 1196.3004466733455047
1400 2903.7270685482212684 -1659.5716552734375 -1515.817897597706633 1281094.1090751367155 1196.3004466733455047
1450 3000.3898624612693311 -1662.552978515625 -1514.0137711318461697 1292125.1968240742572 1196.3004466733455047
1500 3109.8375548828817045 -1662.582275390625 -1508.6246809879826287 1292252.3807939710096 1196.3004466733455047
1550 3113.5851957572922402 -1656.189208984375 -1502.0460814908469729 1324233.9866409432143 1196.3004466733455047
1600 3173.3719965143386617 -1650.2572021484375 -1493.1542313000268223 1307558.8979544197209 1196.3004466733455047
1650 2990.7279459630144629 -1647.2496337890625 -1499.1887553839324028 1294645.6339669369627 1196.3004466733455047
1700 3081.7931446582574608 -1653.3621826171875 -1500.7929726103295707 1311306.5581577566918 1196.3004466733455047
1750 3154.0608046425700195 -1654.83251953125 -1498.6855808205814355 1301190.4088484449312 1196.3004466733455047
1800 3016.6003219895101211 -1648.817138671875 -1499.4754059763765781 1293587.3092772392556 1196.3004466733455047
1850 2845.5560046122041058 -1649.29541015625 -1508.4215061414829506 1277344.6145601470489 1196.3004466733455047
1900 2999.8240007521362713 -1654.8228759765625 -1506.3116825021809291 1269798.372414418729 1196.3004466733455047
1950 2989.2092893108283533 -1655.143310546875 -1507.1576157231274919 1321012.3413452289533 1196.3004466733455047
2000 2973.6089718200391872 -1657.1446533203125 -1509.9312777288116649 1313945.0566519624554 1196.3004466733455047
2050 2853.896499591898646 -1654.954833984375 -1513.6680201244666932 1309484.084556568414 1196.3004466733455047
2100 3054.3037701700200159 -1664.507080078125 -1513.298776515141526 1313910.8009122165386 1196.3004466733455047
2150 2938.8526133962755011 -1656.2662353515625 -1510.7735301290708776 1290845.4083213941194 1196.3004466733455047
2200 2946.4448603244345577 -1648.028564453125 -1502.1599926290691656 1275336.5799427879974 1196.3004466733455047
2250 2944.9493298525981118 -1638.643798828125 -1492.8492656860698844 1291948.2646650173701 1196.3004466733455047
2300 2850.1907015999991017 -1643.0391845703125 -1501.935832300955326 1300918.8795589099173 1196.3004466733455047
2350 3026.9693491627285766 -1645.9046630859375 -1496.0495947413221529 1304484.2396317427047 1196.3004466733455047
2400 2720.6640620252296685 -1639.5921630859375 -1504.9012389540816912 1252580.7632392900996 1196.3004466733455047
2450 3030.428014297297068 -1650.4910888671875 -1500.4647936483174817 1294277.8937677561771 1196.3004466733455047
2500 2955.081638387235671 -1649.6561279296875 -1503.3599782818798758 1271972.8007057870273 1196.3004466733455047
2550 2793.3100272978135763 -1642.552734375 -1504.2653529173062452 1293149.2222233398352 1196.3004466733455047
2600 2841.6589231928810477 -1642.9417724609375 -1502.2607998356470489 1273890.2956131012179 1196.3004466733455047
2650 2964.2381626795881857 -1648.41943359375 -1501.6699752350336894 1310211.2678098089527 1196.3004466733455047
2700 2783.4508625389089502 -1645.9102783203125 -1508.1109909390172561 1318079.563397900667 1196.3004466733455047
2750 2960.9094758480923701 -1648.611328125 -1502.0266618520606698 1276071.6390710019041 1196.3004466733455047
2800 2924.1158129461027784 -1642.47607421875 -1497.7129384050970202 1290975.1471329673659 1196.3004466733455047
2850 2888.1838252388297406 -1643.24072265625 -1500.2564586620692353 1332101.9433621619828 1196.3004466733455047
2900 3016.1702376834173265 -1647.31787109375 -1497.9974304252427828 1290898.6838640922215 1196.3004466733455047
2950 2787.9345039017330237 -1644.244384765625 -1506.2231273855109066 1346085.6558081395924 1196.3004466733455047
3000 3031.4195134262949978 -1651.227294921875 -1501.151913916992271 1299472.9137037540786 1196.3004466733455047
3050 3017.6266639856189613 -1649.884521484375 -1500.4919780497409647 1322337.6015946208499 1196.3004466733455047
3100 2841.4672912563723912 -1638.7098388671875 -1498.0383532943346836 1284373.9649765940849 1196.3004466733455047
3150 3126.4666970001821937 -1656.8665771484375 -1502.0857298677342442 1316689.7090766108595 1196.3004466733455047
3200 2955.2842259014814772 -1643.6300048828125 -1497.3238258087733357 1335864.011806904804 1196.3004466733455047
3250 3005.58380594894561 -1648.744873046875 -1499.9485309958622565 1315748.7590267872438 1196.3004466733455047
3300 3015.5562560693774685 -1647.6427001953125 -1498.3526556907966096 1292389.8103971853852 1196.3004466733455047
3350 3038.2815646621238557 -1649.677734375 -1499.2626363005626899 1321182.6850293630268 1196.3004466733455047
3400 3021.5603565926012379 -1647.734619140625 -1498.1473318197904518 1310962.2667130783666 1196.3004466733455047
3450 2996.0711587290775242 -1651.3701171875 -1503.0447142953744333 1349611.5615098066628 1196.3004466733455047
3500 3154.8608140356732292 -1657.000244140625 -1500.8136996565074242 1298295.9956075961236 1196.3004466733455047
3550 2882.2332874343846925 -1641.6112060546875 -1498.9215331668285671 1299183.0564777611289 1196.3004466733455047
3600 3022.2887930407523527 -1649.727294921875 -1500.1039451632914279 1342878.7274202306289 1196.3004466733455047
3650 2916.4484302531905087 -1644.411376953125 -1500.027827459957507 1303562.5683131401893 1196.3004466733455047
3700 2803.7378687862938023 -1639.905517578125 -1501.1018887724442266 1314822.115071071079 1196.3004466733455047
3750 2984.9761483378229059 -1648.134033203125 -1500.3579069466964029 1303905.9691088278778 1196.3004466733455047
3800 2879.7980147107787161 -1641.5743408203125 -1499.0052300916095191 1280161.4901604612824 1196.3004466733455047
3850 2724.6138232023827186 -1640.33447265625 -1505.4480091373466166 1291315.2849383575376 1196.3004466733455047
3900 2938.0630906838746341 -1653.38916015625 -1507.9355415469276522 1299359.8384436855558 1196.3004466733455047
3950 2739.8425336716672973 -1650.142822265625 -1514.5024365278507048 1287004.3137758593075 1196.3004466733455047
4000 3035.2538601978021688 -1660.77490234375 -1510.5096957307355297 1296317.72429256537 1196.3004466733455047
4050 2981.5006351481383717 -1651.4361572265625 -1503.8320919349125688 1309072.9093506259378 1196.3004466733455047
4100 3126.0209243218373558 -1655.82763671875 -1501.0688581435649667 1310486.0440465433057 1196.3004466733455047
4150 3014.0384936209802618 -1650.143310546875 -1500.9284053547207805 1334222.4269627190661 1196.3004466733455047
4200 2982.4462016164525267 -1645.15576171875 -1497.5048846125791897 1317461.1752599303145 1196.3004466733455047
4250 3159.1138912162709858 -1646.5289306640625 -1490.1318306380628655 1348995.8839556027669 1196.3004466733455047
4300 3084.2128127465766738 -1637.945556640625 -1485.2565570076030781 1352726.0305086406879 1196.3004466733455047
4350 3050.0390105810088244 -1634.7188720703125 -1483.7217024059464165 1340529.8808402745053 1196.3004466733455047
4400 3293.0452257300621568 -1640.3077392578125 -1477.280149467322417 1331367.4750334843993 1196.3004466733455047
4450 3135.5878173108135343 -1639.277587890625 -1484.0451846310324981 1310175.4136892117094 1196.3004466733455047
4500 2839.2260448657448251 -1630.1138916015625 -1489.5533625969144396 1340442.3929956876673 1196.3004466733455047
4550 2978.2586390907695204 -1640.78466796875 -1493.3411029943181347 1335933.9799649550114 1196.3004466733455047
4600 2912.678990522908407 -1634.33203125 -1490.1350940357306172 1283030.2748229131103 1196.3004466733455047
4650 3112.1908275308483098 -1638.037109375 -1483.9630123610602368 1324279.1634805684444 1196.3004466733455047
4700 3151.1374138519472581 -1630.1375732421875 -1474.1353617739166566 1350816.8789580580778 1196.3004466733455047
4750 2952.2888576135642325 -1634.703857421875 -1488.5459689539586634 1336178.3627498892602 1196.3004466733455047
4800 3023.3875864181641191 -1645.6171875 -1495.9394401781526085 1326596.940774082439 1196.3004466733455047
4850 3014.4643246304840432 -1643.910400390625 -1494.6744137378836967 1307072.1368938700762 1196.3004466733455047
4900 3092.6176609743783956 -1643.5478515625 -1490.4427561715372121 1320955.1081612829585 1196.3004466733455047
4950 3137.5774758154498159 -1645.599365234375 -1490.2684606763541524 1310965.8593043275177 1196.3004466733455047
5000 2872.3588483104331317 -1641.6602783203125 -1499.4594556912754797 1325880.7401346818078 1196.3004466733455047
5050 2774.4471732780170896 -1633.2720947265625 -1495.918549707976581 1290476.6932094281074 1196.3004466733455047
5100 3065.463143070505339 -1642.593994140625 -1490.8332275706579821 1239893.651456884807 1196.3004466733455047
5150 2959.4462688325124873 -1641.5625 -1495.0502721834932345 1304625.3497545772698 1196.3004466733455047
5200 3062.0719309702426472 -1646.5810546875 -1494.9881756190025044 1300675.3350854709279 1196.3004466733455047
5250 2991.966653108002447 -1647.5234375 -1499.4012348717083114 1342733.9174059650395 1196.3004466733455047
5300 3044.3807356560005246 -1650.649169921875 -1499.9321224119780709 1346686.0480534080416 1196.3004466733455047
5350 2909.4840025636003702 -1651.943359375 -1507.9045952651708831 1305853.0069392595906 1196.3004466733455047
5400 2993.0956188560703595 -1656.537841796875 -1508.3597478727622274 1297013.0157215185463 1196.3004466733455047
5450 2824.8977343392912189 -1648.859375 -1509.0081924424175668 1264044.7269499946851 1196.3004466733455047
5500 2847.6372616856847344 -1644.4066162109375 -1503.429676160778854 1251567.4826109022833 1196.3004466733455047
5550 3026.3216190235953036 -1648.501220703125 -1498.6782192984328503 1271809.1753112550359 1196.3004466733455047
5600 3167.4646316748085155 -1651.58154296875 -1494.7710258784222788 1297174.0013831839897 1196.3004466733455047
5650 3056.5556389829289401 -1640.565185546875 -1489.2453995352980201 1294988.7603535328526 1196.3004466733455047
5700 2988.2931044742617814 -1632.140380859375 -1484.2000432644140346 1303838.0918890621979 1196.3004466733455047
5750 3048.8498680086358945 -1643.034912109375 -1492.0966128929385377 1306137.6621219024528 1196.3004466733455047
5800 3045.1135675833684218 -1646.048583984375 -1495.2952564313416133 1307547.3691643537022 1196.3004466733455047
5850 3043.8288130711052872 -1649.10888671875 -1498.4191630391071612 1305191.2337753162719 1196.3004466733455047
5900 3113.6749522217769481 -1645.960693359375 -1491.8131223252728432 1345299.1266696893144 1196.3004466733455047
5950 3006.6720956603371633 -1640.376953125 -1491.526733511889006 1291140.501126257237 1196.3004466733455047
6000 3069.0852128885976526 -1635.75830078125 -1483.8182177209162091 1291158.7746319801081 1196.3004466733455047
6050 2795.9483240789004412 -1637.88916015625 -1499.4711655013818472 1261284.3583892590832 1196.3004466733455047
6100 2790.0621849898084292 -1635.096435546875 -1496.9698438345988052 1304293.7589449358638 1196.3004466733455047
6150 3064.121526476177678 -1638.62060546875 -1486.9262578225459492 1326647.4840414822102 1196.3004466733455047
6200 3068.1494581792649115 -1635.334716796875 -1483.4409598038864715 1312662.6120652395766 1196.3004466733455047
6250 2992.1120062063268961 -1635.46923828125 -1487.3398397100957027 1330145.9924743068404 1196.3004466733455047
6300 3004.2125425602425821 -1647.514892578125 -1498.786437163919345 1334738.6338820736855 1196.3004466733455047
6350 3203.0952754761237884 -1646.66943359375 -1488.0949632068732171 1297402.0156764148269 1196.3004466733455047
6400 2922.6913133359080348 -1640.4189453125 -1495.7263316818687144 1307296.5689722516108 1196.3004466733455047
6450 3030.5771218417671662 -1646.05224609375 -1496.0185690620203331 1326587.6249348162673 1196.3004466733455047
6500 2860.2019877764519151 -1643.44482421875 -1501.8458468534186068 1365058.7525961911306 1196.3004466733455047
6550 2979.3203198765554589 -1650.981201171875 -1503.485075953726664 1306394.7120675323531 1196.3004466733455047
6600 2798.4109367315409145 -1636.5230712890625 -1497.9831609671362003 1314680.9579269636888 1196.3004466733455047
6650 3019.1690316191552483 -1644.35546875 -1494.8865678830716206 1287446.9185537006706 1196.3004466733455047
6700 3217.8371942418348226 -1647.004638671875 -1487.7003454855775999 1314252.9873513684142 1196.3004466733455047
6750 3182.3847846591261259 -1645.189697265625 -1487.6405335993761128 1362165.3721151372883 1196.3004466733455047
6800 3144.6849549463372568 -1638.622802734375 -1482.9400307974487987 1277826.3796554722358 1196.3004466733455047
6850 3026.4686972292001883 -1637.3924560546875 -1487.5621733028751805 1298959.1763502946123 1196.3004466733455047
6900 2999.8402107431379591 -1637.7578125 -1489.2458165235018441 1332818.657708481187 1196.3004466733455047
6950 2944.5187630135737891 -1638.1888427734375 -1492.4156255469554253 1323474.5616719215177 1196.3004466733455047
7000 2945.6323586913417785 -1641.658935546875 -1495.8305879450404063 1308502.623941792408 1196.3004466733455047
7050 3019.8298843357733858 -1632.746826171875 -1483.2452087103627036 1314292.821272185538 1196.3004466733455047
7100 2944.6166042614877369 -1641.031005859375 -1495.2529448418922584 1318594.8831568208989 1196.3004466733455047
7150 3177.8504023647883514 -1642.925048828125 -1485.6003671734983982 1323864.3496953223366 1196.3004466733455047
7200 3015.9866069502295431 -1640.404052734375 -1491.0927030056486728 1344344.0887078444939 1196.3004466733455047
7250 3126.6486866281929906 -1647.580810546875 -1492.7909535719866199 1302129.4210001858883 1196.3004466733455047
7300 3317.2295520300035605 -1658.508544921875 -1494.2836705035942941 1340884.0846168666612 1196.3004466733455047
7350 2942.6706939886298642 -1643.5037841796875 -1497.822058632866856 1301866.2837079728488 1196.3004466733455047
7400 2975.9355620137230289 -1640.83349609375 -1493.5049388494912819 1302534.8966902748216 1196.3004466733455047
7450 3083.4896647094983564 -1647.9638671875 -1495.3106681807876157 1328056.2862673853524 1196.3004466733455047
7500 2866.978179857183477 -1632.141357421875 -1490.2069135848878432 1336396.866110175848 1196.3004466733455047
7550 3273.3840738542621693 -1641.23583984375 -1479.181607533373608 1360059.2409395533614 1196.3004466733455047
7600 3243.0191450196966798 -1639.598876953125 -1479.0479101076075494 1316623.3141491564456 1196.3004466733455047
7650 3059.3502253129336168 -1636.3909912109375 -1484.9328546324500167 1315277.5569465358276 1196.3004466733455047
7700 3088.6810472562742689 -1635.25341796875 -1482.3432110783714961 1279010.4963995323051 1196.3004466733455047
7750 3280.8280577128739424 -1643.812744140625 -1481.3899852344318333 1296818.9629895300604 1196.3004466733455047
7800 2883.4134947545621799 -1637.125732421875 -1494.3776314403603465 1265008.1278442915063 1196.3004466733455047
7850 2892.6660080196293165 -1640.32373046875 -1497.1175686852388935 1287109.0632275647949 1196.3004466733455047
7900 2903.0904203255222455 -1638.84228515625 -1495.1200457920444933 1291276.4217078923248 1196.3004466733455047
7950 2920.0745517936943543 -1646.1905517578125 -1501.6274851871335159 1288266.3810320829507 1196.3004466733455047
8000 2946.1242431254240728 -1650.02734375 -1504.174644604761852 1278439.9740306981839 1196.3004466733455047
8050 3049.1348315979294057 -1649.88916015625 -1498.9367533512577211 1265905.4932731357403 1196.3004466733455047
8100 2928.249722020522313 -1642.9661865234375 -1497.9983947799023554 1284519.8586686316412 1196.3004466733455047
8150 2921.2678171084962742 -1639.5703125 -1494.9481713782845418 1292201.2333460885566 1196.3004466733455047
8200 3207.4414629606267226 -1642.411865234375 -1483.6222297277361122 1328808.9683064157143 1196.3004466733455047
8250 3095.977706825371115 -1633.2431640625 -1479.9717241062112407 1332861.7215231577866 1196.3004466733455047
8300 3333.2783635927748946 -1648.60400390625 -1483.5846068231612662 1320445.1096583046019 1196.3004466733455047
8350 2971.5490989732129492 -1632.853515625 -1485.7421174077753676 1319744.6734545130748 1196.3004466733455047
8400 3288.4949161930549053 -1645.013427734375 -1482.2111084597049739 1309206.9237775781658 1196.3004466733455047
8450 2981.9823142548671058 -1635.961181640625 -1488.3332700369933264 1305402.7174775002059 1196.3004466733455047
8500 3024.6411409665370229 -1644.97705078125 -1495.2372441912530121 1320117.3308640071191 1196.3004466733455047
8550 3014.0823963785992419 -1646.388916015625 -1497.1718373456503741 1307834.891622367315 1196.3004466733455047
8600 2870.1850447725760205 -1640.212890625 -1498.1196856954363739 1276563.289899810683 1196.3004466733455047
8650 2910.7085389463300089 -1647.188232421875 -1503.0888456356467486 1283637.392238167813 1196.3004466733455047
8700 3012.5244204031159825 -1650.7197265625 -1501.5797780413158762 1283969.1902134609409 1196.3004466733455047
8750 2942.9796520941804374 -1639.99658203125 -1494.2995610081022733 1290749.7151576336473 1196.3004466733455047
8800 2766.2844206140130154 -1642.8114013671875 -1505.8619667697009845 1303494.6650979619008 1196.3004466733455047
8850 2994.5190393736902479 -1651.5947265625 -1503.3461638776084328 1282972.9911118922755 1196.3004466733455047
8900 2862.7955411939083206 -1635.605224609375 -1493.8778491402649706 1309436.5734675917774 1196.3004466733455047
8950 2975.8779809389493494 -1641.43798828125 -1494.1122816822737605 1322600.5928376899101 1196.3004466733455047
9000 2992.0992050203294639 -1649.64453125 -1501.5157664224952896 1336031.1894310570788 1196.3004466733455047
9050 2953.6788239179691118 -1645.868896484375 -1499.6421954612205809 1341992.3239204047713 1196.3004466733455047
9100 3013.2870700939706694 -1645.2060546875 -1496.0283499460297207 1310113.4427174844313 1196.3004466733455047
9150 3170.2594801651553098 -1654.5157470703125 -1497.5668664343975252 1282190.9570931100752 1196.3004466733455047
9200 2980.4609815237718067 -1645.8795166015625 -1498.3269210629766803 1295275.7516455298755 1196.3004466733455047
9250 3028.960535041807816 -1649.9903564453125 -1500.0367111870991721 1321856.7130185123533 1196.3004466733455047
9300 3059.379108641358016 -1658.979736328125 -1507.5201698332241449 1342332.4435661293101 1196.3004466733455047
9350 3038.5765459543417819 -1661.04052734375 -1510.6108257379892166 1310057.8420885147061 1196.3004466733455047
9400 2999.329193812774065 -1653.1357421875 -1504.6490449399257159 1315117.800652496051 1196.3004466733455047
9450 3064.542560501708067 -1652.5240478515625 -1500.8088562273087518 1291997.9953455524519 1196.3004466733455047
9500 2980.5360771754376401 -1653.729248046875 -1506.1729347752320791 1278949.0152025902644 1196.3004466733455047
9550 2936.8018302526838852 -1649.543701171875 -1504.1525233230345293 1312247.4257801871281 1196.3004466733455047
9600 3014.8165363991852246 -1656.582275390625 -1507.3288519182194705 1291187.154101799475 1196.3004466733455047
9650 2899.5168616920545901 -1656.7017822265625 -1513.1564577271869894 1304670.1588289691135 1196.3004466733455047
9700 2922.740569669677825 -1649.0902099609375 -1504.3951578149424222 1308541.4565841082949 1196.3004466733455047
9750 2972.2799006427098902 -1654.4271240234375 -1507.2795462743129065 1299624.0221122663934 1196.3004466733455047
9800 3032.2746612194964655 -1662.0986328125 -1511.9809163174907098 1328289.2620135650504 1196.3004466733455047
9850 2875.4493433873162758 -1654.571044921875 -1512.2172222794440586 1281065.6061040684581 1196.3004466733455047
9900 3038.0747515444550118 -1659.505859375 -1509.1009999222030729 1266325.2968062097207 1196.3004466733455047
9950 2894.7741138133869754 -1647.051025390625 -1503.7404983819130848 1296080.0447258141357 1196.3004466733455047
10000 2891.8012306614978115 -1649.091064453125 -1505.9277148871017289 1281360.7682999649551 1196.3004466733455047
10050 2955.4360073600646501 -1642.310546875 -1495.9968536116095947 1290677.2668417652603 1196.3004466733455047
10100 3039.0465863403769617 -1641.55615234375 -1491.1031806199109724 1296611.1456072705332 1196.3004466733455047
10150 2927.0796487848492688 -1637.422607421875 -1492.5127420675676149 1328425.2586329453625 1196.3004466733455047
10200 3145.5341424324533364 -1647.40966796875 -1491.6848556164477486 1276029.1683573026676 1196.3004466733455047
10250 3323.5116425841597447 -1652.7568359375 -1488.2209563517567403 1339264.9758032413665 1196.3004466733455047
10300 3148.6450865473088925 -1634.8857421875 -1479.0069174587338239 1363617.8166772264522 1196.3004466733455047
10350 3148.9252447329754432 -1642.143310546875 -1486.250616128918864 1351710.3657417418435 1196.3004466733455047
10400 3304.2072479555940845 -1648.034912109375 -1484.4547281527320592 1348084.0496881224681 1196.3004466733455047
10450 3100.0215850821869026 -1649.21240234375 -1495.7407635804531765 1327050.6748779136688 1196.3004466733455047
10500 2985.2498845594614068 -1642.796142578125 -1495.006464562338806 1303898.096285990905 1196.3004466733455047
10550 2916.2449913043815286 -1642.2015380859375 -1497.8280601706621837 1267646.6081776153296 1196.3004466733455047
10600 2845.7594154634889492 -1635.6256103515625 -1494.7416361499169852 1303341.0427312625106 1196.3004466733455047
10650 3047.4917167444318693 -1644.47314453125 -1493.6020828144519328 1313758.5481600158382 1196.3004466733455047
10700 2840.145974406327241 -1641.7493896484375 -1501.1433180273061225 1315941.7327709218953 1196.3004466733455047
10750 2872.1340213514240531 -1640.0733642578125 -1497.8836720550937116 1305460.6303390506655 1196.3004466733455047
10800 3027.0321326872003738 -1645.34619140625 -1495.4880148605709564 1298565.3123583348934 1196.3004466733455047
10850 3029.5717401502743087 -1641.415771484375 -1491.4318675176195939 1319871.7365148176905 1196.3004466733455047
10900 2963.1807961243466707 -1640.668212890625 -1493.9711011925858202 1315714.0297237117775 1196.3004466733455047
10950 2989.0319711690535769 -1642.8095703125 -1494.8326539133709048 1333206.8960503283888 1196.3004466733455047
11000 3129.2632193892936812 -1652.721923828125 -1497.8026301327383862 1324613.7210403825156 1196.3004466733455047
11050 3021.3122999845609229 -1645.697021484375 -1496.1220146116268097 1328751.2863848451525 1196.3004466733455047
11100 2888.324082865289256 -1641.420166015625 -1498.4289583382499131 1311963.7990268887952 1196.3004466733455047
11150 3077.8290362827597164 -1649.224609375 -1496.8516490367092047 1317156.0077736079693 1196.3004466733455047
11200 3203.0921076884710601 -1658.4315185546875 -1499.8572049943193178 1261645.9416039413773 1196.3004466733455047
11250 2913.2072677468440816 -1643.900634765625 -1499.6775443233689202 1326029.5578010510653 1196.3004466733455047
11300 2993.2164722728371089 -1649.84619140625 -1501.6621144360801736 1290674.4803156047128 1196.3004466733455047
11350 3166.0621990828840353 -1658.166015625 -1501.4249282538630723 1315248.3401620769873 1196.3004466733455047
11400 3080.687963848898562 -1639.27685546875 -1486.762359245421294 1339667.7043740674853 1196.3004466733455047
11450 3008.2695118935130267 -1634.65771484375 -1485.7284125273854443 1330223.6821978099179 1196.3004466733455047
11500 3140.6785909696577619 -1646.4466552734375 -1490.9622249377252956 1319222.4592515595723 1196.3004466733455047
11550 2901.9071339527577038 -1637.171875 -1493.508216162984354 1324345.504994974006 1196.3004466733455047
11600 3069.219594703526127 -1643.629150390625 -1491.6824145387570297 1318356.3337976215407 1196.3004466733455047
11650 3133.2298645266359927 -1649.04931640625 -1493.933647455752407 1270433.8542098763864 1196.3004466733455047
11700 3158.1701919006450225 -1646.943115234375 -1490.5927345864488416 1305079.2298301903065 1196.3004466733455047
11750 3063.6888865002911189 -1645.196044921875 -1493.5231158252749992 1345111.3886017645709 1196.3004466733455047
11800 2957.6061014574561341 -1638.71875 -1492.2976226790535748 1345783.6140313693322 1196.3004466733455047
11850 3227.3665895460858337 -1653.2158203125 -1493.4397588260060274 1362721.4688742069993 1196.3004466733455047
11900 2901.2311726852371976 -1636.094970703125 -1492.4647764342162191 1288040.4065527112689 1196.3004466733455047
11950 2961.3730395163188405 -1646.821533203125 -1500.213917452615533 1298530.7521015307866 1196.3004466733455047
12000 3151.002744842734046 -1646.292236328125 -1490.2966918694112337 1319826.1085873823613 1196.3004466733455047
12050 3302.2391099903370559 -1653.639404296875 -1490.1566562291604896 1310304.9843572685495 1196.3004466733455047
12100 2968.892672618751476 -1638.8272705078125 -1491.8473830219438696 1324473.6010668664239 1196.3004466733455047
12150 2998.5621611092287822 -1642.918701171875 -1494.4699771327984763 1316750.2256939958315 1196.3004466733455047
12200 2939.4161665884571448 -1636.732421875 -1491.2118170300184374 1322342.4330452380236 1196.3004466733455047
12250 2897.8644274839521131 -1639.934814453125 -1496.4712964118355103 1320783.4968930641189 1196.3004466733455047
12300 3038.9687657234530889 -1647.639404296875 -1497.1902852099551637 1326097.281991784228 1196.3004466733455047
12350 3214.3601741380052772 -1650.6890869140625 -1491.556929294793008 1291614.4069261597469 1196.3004466733455047
12400 2944.2163053803978983 -1644.4151611328125 -1498.656917566140919 1295768.2166306735016 1196.3004466733455047
12450 2963.6198620508198474 -1642.147705078125 -1495.4288567032881474 1324848.8629379968625 1196.3004466733455047
12500 3173.5533187994678883 -1661.928955078125 -1504.8170075734301463 1304866.7805984930601 1196.3004466733455047
12550 2778.7317698704209761 -1647.858154296875 -1510.2924933163744754 1312077.1406506008934 1196.3004466733455047
12600 2896.4176110426838022 -1648.24169921875 -1504.8498081917043692 1312000.5177291177679 1196.3004466733455047
12650 2820.8862731479093782 -1646.254638671875 -1506.602050061457021 1287742.0671733622439 1196.3004466733455047
12700 2904.021268757908274 -1650.342529296875 -1506.5742067585888435 1293182.5863412313629 1196.3004466733455047
12750 2906.2168313748456967 -1646.38720703125 -1502.5101895746929586 1295056.7802727371454 1196.3004466733455047
12800 2848.3240406939021341 -1646.48095703125 -1505.4700168630383814 1306115.3816911657341 1196.3004466733455047
12850 2997.0507504118695579 -1651.586181640625 -1503.2122824600862714 1316017.3496994914021 1196.3004466733455047
12900 2918.0255201801137446 -1644.294677734375 -1499.8330518249892975 1331040.2443751075771 1196.3004466733455047
12950 2882.8647289424757219 -1646.70263671875 -1503.9817032862883934 1333806.5880087744445 1196.3004466733455047
13000 3036.1290472613163729 -1648.89990234375 -1498.5913681637571244 1321725.2431588985492 1196.3004466733455047
13050 2977.5874236901345284 -1649.43310546875 -1502.0227701105229698 1293577.5266128394287 1196.3004466733455047
13100 3024.6791697395988194 -1646.9232177734375 -1497.1815285068328194 1339320.0697588382754 1196.3004466733455047
13150 3067.5068378539831428 -1648.92138671875 -1497.0594436959925133 1307122.7994760756847 1196.3004466733455047
