step temp pe etotal press vol
# Fix print output for fix thermofile
640 376.59386562027219725 -1004.73614501953125 -995.43853668337953877 3879.0766572117859141 1964.7040162035737012
650 379.50566309864780123 -1004.5670166015625 -995.19751980683611237 1453.7215824024922313 1964.7040162035737012
660 383.05314218033930729 -1005.1453857421875 -995.68830634430867121 3364.9485248312894328 1964.7040162035737012
670 375.52452882489996 -1004.96636962890625 -995.69516181493622753 813.17187310809254086 1964.7040162035737012
680 378.58380753705813504 -1005.101806640625 -995.75506924995863756 3718.7133276476452011 1964.7040162035737012
690 373.85899234347436959 -1004.7449951171875 -995.51490721325205868 787.55865351859210932 1964.7040162035737012
700 370.63889338878817625 -1005.0069580078125 -995.85637012131633128 1705.8608556385204338 1964.7040162035737012
710 364.826023877062255 -1004.75579833984375 -995.7487225733343621 2775.461163161229706 1964.7040162035737012
720 373.22148854280948171 -1005.28643798828125 -996.07208921658479994 -191.99497578247706997 1964.7040162035737012
730 379.08829366631590574 -1005.52960205078125 -996.17040955962318094 2777.0648610786956851 1964.7040162035737012
740 406.26966610394634927 -1005.6138916015625 -995.58362669517021004 -1017.6608511936602781 1964.7040162035737012
750 386.22243905878963233 -1004.68255615234375 -995.14723097362013959 1857.7876530785636078 1964.7040162035737012
760 361.48150726697917889 -1003.86041259765625 -994.93590855722391098 5187.0903297643044425 1964.7040162035737012
770 375.20334607840385388 -1004.0640869140625 -994.80080868061372712 219.99080976310352753 1964.7040162035737012
780 390.0349935188019117 -1004.35540771484375 -994.72595556973669773 4471.8623554351361236 1964.7040162035737012
790 393.41414115216798564 -1004.26751708984375 -994.55463822414117203 -1447.5149277614041239 1964.7040162035737012
800 398.70054172779236978 -1004.33209228515625 -994.48869912661143644 6347.6501339411106528 1964.7040162035737012
810 397.35258546460869411 -1004.76611328125 -994.95599939391343014 -3443.6991826201078766 1964.7040162035737012
820 399.93384531140083027 -1005.3668212890625 -995.49297948350886145 3575.8291739966020941 1964.7040162035737012
830 400.98075246953897022 -1005.23358154296875 -995.33389297354221981 -2590.9983376601735472 1964.7040162035737012
840 361.43035662313980083 -1004.3980712890625 -995.47483009090137784 2484.0836819438254679 1964.7040162035737012
850 364.64936121183512796 -1004.1595458984375 -995.15683170129727841 1493.7986859238869783 1964.7040162035737012
860 370.57459126848067399 -1003.97113037109375 -994.82213001956392873 92.887810205175753708 1964.7040162035737012
870 384.22083432794369173 -1004.0911865234375 -994.60527833880257731 3755.0834274484095658 1964.7040162035737012
880 376.71500400436093514 -1003.828369140625 -994.52777005674067823 -1214.9977580070626573 1964.7040162035737012
890 371.1219219327887231 -1003.88824462890625 -994.72573140153940585 5207.2286533109590891 1964.7040162035737012
900 379.45099154549001241 -1003.662353515625 -994.29420648980033093 -1135.573419857408453 1964.7040162035737012
910 398.16932913833403518 -1003.85467529296875 -994.02439707614473718 3791.5922804201300096 1964.7040162035737012
920 412.02046387031191443 -1004.2374267578125 -994.06518220136933905 1251.5714024496148795 1964.7040162035737012
930 421.38232494983571996 -1004.40704345703125 -994.00366683615175134 -1430.2614111262473671 1964.7040162035737012
940 406.31098747929257797 -1004.240234375 -994.20894929807673179 2419.9349343103303909 1964.7040162035737012
950 399.26649772744718803 -1003.9854736328125 -994.12810776334310958 -1746.8480321668860142 1964.7040162035737012
960 408.06459797782758869 -1004.26849365234375 -994.19391423348338321 3525.1056334270556363 1964.7040162035737012
970 406.66853654346857638 -1004.6839599609375 -994.64384746683310823 -3273.2584834359390698 1964.7040162035737012
980 406.231292146027954 -1004.9730224609375 -994.94370495720795589 54.911544219242188092 1964.7040162035737012
990 383.23856139684085065 -1004.46893310546875 -995.0072759504610076 670.53668488134860581 1964.7040162035737012
1000 395.63592131188971734 -1004.27459716796875 -994.50686546577594527 -746.09503904829318799 1964.7040162035737012
1010 402.73901037868392905 -1004.00311279296875 -994.06001514313607004 3303.3662170931224864 1964.7040162035737012
1020 367.01526459855449502 -1003.03875732421875 -993.97763207724722179 -2718.6258092423017843 1964.7040162035737012
1030 357.49586327766149907 -1002.67401123046875 -993.84790750975218998 7917.5366952572330774 1964.7040162035737012
1040 368.00693587279107533 -1003.0216064453125 -993.93599813595528758 -2519.3085968136683732 1964.7040162035737012
1050 392.62286191394224488 -1003.716552734375 -994.0232095146645861 5193.0873525769911794 1964.7040162035737012
1060 388.33724993214360666 -1003.9481201171875 -994.36058303327763497 -2747.2465098717257206 1964.7040162035737012
1070 385.32150811706605964 -1003.92510986328125 -994.41202748721264015 3686.7051072797767119 1964.7040162035737012
1080 378.46054539330987154 -1003.9178466796875 -994.57415246959271826 -522.58993535528736629 1964.7040162035737012
1090 384.11399725044742581 -1004.11962890625 -994.6363583888555695 3414.2724078166402251 1964.7040162035737012
1100 359.24029235829033269 -1003.55926513671875 -994.69009375122436722 -1663.7519909726295282 1964.7040162035737012
1110 371.07711971016567531 -1003.850341796875 -994.68893467759062332 5781.3682720206315935 1964.7040162035737012
1120 357.05408915161888217 -1003.6942138671875 -994.8790169699004764 -3368.0002859692071979 1964.7040162035737012
1130 366.17009527576652772 -1004.0421142578125 -995.0018551323007614 7581.328901153174229 1964.7040162035737012
1140 367.18994557758173869 -1003.90960693359375 -994.84416904248473656 -5956.7361019037098231 1964.7040162035737012
1150 366.31862915677936599 -1004.47125244140625 -995.4273262092940513 8182.1936475043548853 1964.7040162035737012
1160 367.22447577979619382 -1004.627197265625 -995.56090686913751142 -4259.6274686425613254 1964.7040162035737012
1170 374.95020406541544844 -1004.70819091796875 -995.45116242862115996 4491.876063376379534 1964.7040162035737012
1180 348.84151132645325788 -1004.427978515625 -995.81553938743434173 -1860.4310726666756182 1964.7040162035737012
1190 361.99603876566982308 -1004.35113525390625 -995.4139281059934774 1848.6555697052660889 1964.7040162035737012
1200 366.2742117161715214 -1004.53857421875 -995.49574459495715928 1730.6124051465503726 1964.7040162035737012
1210 393.37716620438084192 -1004.85272216796875 -995.14075616520472067 -1942.4001078985970707 1964.7040162035737012
1220 383.49813554836856611 -1005.0513916015625 -995.58332590139400509 3402.9765915340458378 1964.7040162035737012
1230 374.88476247148446419 -1004.96197509765625 -995.70656227538347594 -2539.2756142783382529 1964.7040162035737012
1240 385.99309160059124224 -1005.3653564453125 -995.83569355435793113 2275.6085518309132567 1964.7040162035737012
1250 388.13940178116547486 -1005.298583984375 -995.71593151167564884 -1876.948726437682808 1964.7040162035737012
1260 380.26784736325652148 -1004.929931640625 -995.54161751662365987 1201.0025438664724788 1964.7040162035737012
1270 367.44631968909737907 -1004.937255859375 -995.86548842789375158 -187.45397093932982102 1964.7040162035737012
1280 371.42623276709724678 -1004.7254638671875 -995.55543760467026004 -454.94153369891705552 1964.7040162035737012
1290 365.06138590657519671 -1004.647705078125 -995.63481853197367855 2017.7175748631568695 1964.7040162035737012
1300 351.97714173476055066 -1004.32269287109375 -995.63283914302553512 -1365.7305266397061132 1964.7040162035737012
1310 364.4164600895020385 -1004.85052490234375 -995.85356072827664775 3084.4870711096664309 1964.7040162035737012
1320 345.31675469943172629 -1004.6494140625 -996.1239965498748461 -3109.4416416189119445 1964.7040162035737012
1330 361.94840625199105943 -1005.14990234375 -996.21387118009158712 5873.7285353971092263 1964.7040162035737012
1340 371.71993199746333403 -1005.0931396484375 -995.9158623373455157 -4702.4574540986732245 1964.7040162035737012
1350 392.22932456610323015 -1005.7421875 -996.05856020096666725 5578.452838425482696 1964.7040162035737012
1360 333.51838861811694414 -1004.68988037109375 -996.45574903396141053 -4224.4494163566159841 1964.7040162035737012
1370 345.31930881203896888 -1004.8394775390625 -996.31399696874882466 7953.2554046745744927 1964.7040162035737012
1380 343.25336089317670485 -1004.6854248046875 -996.21094977733673659 -4135.151255026193212 1964.7040162035737012
1390 402.69977959371396992 -1005.962158203125 -996.02002910989051543 6422.7627678267926967 1964.7040162035737012
1400 365.50954797633147564 -1004.99200439453125 -995.96805331500297598 -3553.2970955758519267 1964.7040162035737012
1410 379.51294140181994408 -1005.1282958984375 -995.75861941195717009 7530.8081438760291348 1964.7040162035737012
1420 354.5046695378321715 -1004.3118896484375 -995.55963457579878195 6.5353502236834133399 1964.7040162035737012
1430 398.78257447289502124 -1005.21148681640625 -995.36606837703686779 5882.2390194370518657 1964.7040162035737012
1440 380.04220012667872197 -1004.68267822265625 -995.29993503280797995 1071.7449186091907904 1964.7040162035737012
1450 405.32641247237194193 -1004.9881591796875 -994.98118196762231946 3661.0749064774358885 1964.7040162035737012
1460 379.02694326937029246 -1004.3858642578125 -995.02818642744455246 3533.84360983231727 1964.7040162035737012
1470 401.71994893792674475 -1004.89971923828125 -994.98178087810140369 2694.853191232208701 1964.7040162035737012
1480 400.74676151133280655 -1005.0455322265625 -995.15162058682653878 2529.7057542394677512 1964.7040162035737012
1490 417.6590641275871576 -1005.52197265625 -995.21051845901797606 2379.8870588846079954 1964.7040162035737012
1500 409.11682469830833497 -1004.9478759765625 -994.84731846081592721 2212.0082767708677238 1964.7040162035737012
1510 410.68958491098072727 -1004.92919921875 -994.78981231729358115 3832.1817611664491778 1964.7040162035737012
1520 354.49000150856625169 -1004.08001708984375 -995.32812415159867214 1820.430407857624914 1964.7040162035737012
1530 366.17601400093502662 -1004.59429931640625 -995.55389406533720376 5521.8513103831855915 1964.7040162035737012
1540 353.5148167930518639 -1004.27587890625 -995.54806199889117124 1767.1645890803945349 1964.7040162035737012
1550 382.04917487018963129 -1004.89532470703125 -995.46303194452866592 3276.915920492629084 1964.7040162035737012
1560 368.20597128393416142 -1004.32147216796875 -995.23094993550557774 3499.1070507468175492 1964.7040162035737012
1570 369.97772424876291097 -1003.9210205078125 -994.78675601972793174 2053.8199337813853163 1964.7040162035737012
1580 375.19608795975619842 -1004.08441162109375 -994.82131258106960559 5305.6099677175943725 1964.7040162035737012
1590 396.39409931054444769 -1004.37640380859375 -994.58995368657485869 346.13785362256885492 1964.7040162035737012
1600 406.00428732063357984 -1004.65814208984375 -994.63442903735358414 1728.7248297579180871 1964.7040162035737012
1610 402.85116582385717265 -1004.784912109375 -994.8390454887830856 643.91823358046701742 1964.7040162035737012
1620 381.74754497893025018 -1004.27105712890625 -994.84621121258851417 1004.5753827671268255 1964.7040162035737012
1630 369.60800665498169337 -1004.2457275390625 -995.12059089318620408 1544.5171767262900175 1964.7040162035737012
1640 372.04294667031393828 -1004.25042724609375 -995.06517512662287572 1065.7468146031815195 1964.7040162035737012
1650 370.9502883728673055 -1004.37872314453125 -995.22044732452332028 177.39929675835927014 1964.7040162035737012
1660 379.2402720791168349 -1004.4324951171875 -995.06955047845940499 1430.8948915995747484 1964.7040162035737012
1670 396.18510594149330473 -1004.45947265625 -994.67818230624993703 690.27849742898342811 1964.7040162035737012
1680 382.27095466186131034 -1004.82623291015625 -995.38846469564009567 -429.89445055763241044 1964.7040162035737012
1690 380.44608226726234079 -1004.944091796875 -995.55137728699230593 -446.91950901802653107 1964.7040162035737012
1700 400.55155355633883119 -1005.2342529296875 -995.34516071818802629 334.46028307036755223 1964.7040162035737012
1710 393.05132856685634124 -1004.7540283203125 -995.05010682122053822 -724.64217523100762719 1964.7040162035737012
1720 381.15291941775126361 -1004.54998779296875 -995.13982240142638602 831.09406155800832039 1964.7040162035737012
1730 374.20650623545009239 -1004.22344970703125 -994.98478214114720686 202.98283640191831978 1964.7040162035737012
1740 396.02887013864636856 -1004.453125 -994.67569190694325698 2363.5681643948014425 1964.7040162035737012
1750 408.69498173659030726 -1004.48883056640625 -994.39868779979781266 -3583.4957818333618889 1964.7040162035737012
1760 406.48015114540152126 -1004.6922607421875 -994.65679923634229453 6366.2601628794182034 1964.7040162035737012
1770 416.2887213478297781 -1004.46136474609375 -994.18374251378634199 -7193.5418353730383387 1964.7040162035737012
1780 414.44190876406366897 -1004.52197265625 -994.28994580305436557 8575.0389059332173929 1964.7040162035737012
1790 398.16575882923018526 -1004.1668701171875 -994.33668004660989936 -8236.0768065904412651 1964.7040162035737012
1800 402.07072704772855332 -1004.59228515625 -994.66568654486707146 9775.3855383936934231 1964.7040162035737012
1810 394.02771500602619881 -1004.62005615234375 -994.8920289533855339 -8606.8683697056421806 1964.7040162035737012
1820 398.43988245300892004 -1004.6680908203125 -994.831132997197642 9246.5482285683119699 1964.7040162035737012
1830 386.57308402125289604 -1004.64044189453125 -995.09645975183752853 -8327.2850764542417892 1964.7040162035737012
1840 388.74622654473228067 -1005.0621337890625 -995.46449960928987366 7855.3422052952182639 1964.7040162035737012
1850 373.53063673200773565 -1004.99114990234375 -995.76916866755266255 -5938.7249898032814599 1964.7040162035737012
1860 373.94928456044630138 -1004.95819091796875 -995.72587381768721571 6078.3630119708641359 1964.7040162035737012
1870 376.40963114456309313 -1004.7215576171875 -995.42849778846925801 -3692.194456600147987 1964.7040162035737012
1880 391.47553720308934544 -1004.807861328125 -995.14284404988552524 4356.8133710756137589 1964.7040162035737012
1890 386.35116851149632566 -1004.65069580078125 -995.11219246080258927 -1064.4556451260634731 1964.7040162035737012
1900 387.43465588695130464 -1004.42535400390625 -994.86010078249353228 2762.6171437377802249 1964.7040162035737012
1910 377.07724118230908061 -1004.08184814453125 -994.7723059000890089 1348.1094189134082626 1964.7040162035737012
1920 363.43826880868681428 -1003.68170166015625 -994.70888774512707187 2272.9013852055222742 1964.7040162035737012
1930 366.77431826014594662 -1003.67889404296875 -994.62371744489746561 4130.7167883194642855 1964.7040162035737012
1940 377.37200093535864198 -1004.036865234375 -994.72004575844471219 -86.285382468500174014 1964.7040162035737012
1950 379.96575323840710325 -1004.20001220703125 -994.81915639053272571 2771.3553051322428473 1964.7040162035737012
1960 365.87574045638893949 -1004.0704345703125 -995.03744267900788145 1161.27616094259497 1964.7040162035737012
1970 378.46884348241258067 -1004.64862060546875 -995.3047215264435863 1721.6606410248446082 1964.7040162035737012
1980 370.32276006098192056 -1004.71978759765625 -995.57700462816023901 -147.358854365359349 1964.7040162035737012
1990 369.29267063593147213 -1004.67138671875 -995.55403530536693779 3448.5338226908288561 1964.7040162035737012
2000 323.20444320925531656 -1003.83184814453125 -995.85235458450154056 1807.4930987221587202 1964.7040162035737012
2010 334.77994785616851914 -1003.854736328125 -995.58945874895562156 3219.841919865707041 1964.7040162035737012
2020 358.60551547053199783 -1004.4385986328125 -995.58509905565608733 1454.5026295166778709 1964.7040162035737012
2030 377.57270473912222997 -1005.03741455078125 -995.71563996132056218 449.82714136718209375 1964.7040162035737012
2040 355.95237831039418097 -1005.00689697265625 -996.21889987025838309 3013.9735379529124657 1964.7040162035737012
2050 358.8804591981008798 -1004.93206787109375 -996.07178029411363696 -3129.460103736815654 1964.7040162035737012
2060 350.00533290717788759 -1004.40264892578125 -995.7614765700513999 6281.5893219180143205 1964.7040162035737012
2070 340.52110985937565601 -1003.927490234375 -995.52047089950212921 -2742.7034740939302537 1964.7040162035737012
2080 346.01676134131656681 -1003.982421875 -995.43972211700884145 8378.2269332158957695 1964.7040162035737012
2090 380.79439404955894588 -1004.80242919921875 -995.40111532852245091 -3630.0128438533329245 1964.7040162035737012
2100 393.50687504479094514 -1005.02484130859375 -995.30967296477751916 4934.433358458119983 1964.7040162035737012
2110 384.09857584469466474 -1004.79229736328125 -995.30940758015731262 1385.448750401872303 1964.7040162035737012
2120 363.326074365607667 -1004.248291015625 -995.27824703416217744 2726.3886015280804713 1964.7040162035737012
2130 339.15912070509386922 -1004.08563232421875 -995.71223871421989315 4713.8366298537875991 1964.7040162035737012
2140 343.08987727802576728 -1003.5980224609375 -995.1275836295044428 398.67028463198073496 1964.7040162035737012
2150 344.20354871057423907 -1003.70831298828125 -995.21037907065510808 7340.1115089401637306 1964.7040162035737012
2160 332.63257418514575647 -1003.4967041015625 -995.28444236032146364 49.832338570738720307 1964.7040162035737012
2170 372.34401017715998705 -1004.2054443359375 -995.01275935356966329 5218.1940611383806754 1964.7040162035737012
2180 408.05008345080238996 -1004.72735595703125 -994.65313488279571175 262.80652888299891856 1964.7040162035737012
2190 427.48484106319392595 -1005.226806640625 -994.67276690526909988 1113.738021329901585 1964.7040162035737012
2200 405.11317105375314895 -1005.06884765625 -995.06713509497274117 2826.4153133296522356 1964.7040162035737012
2210 397.26851634003128311 -1005.0623779296875 -995.2543395987124768 -2464.9899719221184569 1964.7040162035737012
2220 382.59109050867806445 -1004.7486572265625 -995.30298527810430187 5210.682850750506077 1964.7040162035737012
2230 352.26476160652856606 -1004.18707275390625 -995.49011806864905338 -2437.6048205033971499 1964.7040162035737012
2240 356.95363531492546372 -1004.26416015625 -995.45144333236487455 6269.9392978987398237 1964.7040162035737012
2250 363.36718407571089529 -1004.02276611328125 -995.0517071870244763 -2812.021168469422264 1964.7040162035737012
2260 377.95859619467955781 -1004.0777587890625 -994.74645704597139684 6645.9604751763108652 1964.7040162035737012
2270 365.22935274883070633 -1003.8251953125 -994.80816188543712997 -2160.3600177005032492 1964.7040162035737012
2280 380.54693283128091252 -1004.38055419921875 -994.98534982125715942 5268.459792478685813 1964.7040162035737012
2290 382.62938949321465998 -1004.69598388671875 -995.24936638659221444 -2822.4717709912133614 1964.7040162035737012
2300 399.62707795071889905 -1004.925537109375 -995.05926898738425734 3767.7487229418138668 1964.7040162035737012
2310 403.00806637333516846 -1004.59716796875 -994.64742767949292102 -1327.1446723027975167 1964.7040162035737012
2320 417.58889040621528466 -1004.68609619140625 -994.3763744912656648 3631.0778860954378615 1964.7040162035737012
2330 403.42661738045046604 -1004.50616455078125 -994.54609078642499753 -1362.0184272726446579 1964.7040162035737012
2340 393.71497987567869359 -1004.2315673828125 -994.51126120381866258 4005.6674200956008463 1964.7040162035737012
2350 385.36175456458749977 -1003.78497314453125 -994.27089713648888392 821.45116571016137641 1964.7040162035737012
2360 398.32532234817682593 -1003.78662109375 -993.95249160928563015 3287.6737929978626198 1964.7040162035737012
2370 383.2809532865983897 -1003.25970458984375 -993.79700083470902428 2891.0001355798044642 1964.7040162035737012
2380 391.18481753925323119 -1003.37109375 -993.71325395874782771 1339.9783863703207771 1964.7040162035737012
2390 377.10963839186615587 -1002.67120361328125 -993.36086152425014006 6861.4765021984094346 1964.7040162035737012
2400 402.13745145850805329 -1003.650390625 -993.72214467547769345 -1511.0248062480136468 1964.7040162035737012
2410 379.18482421325569476 -1003.337158203125 -993.97558249944040654 6711.0202123590088377 1964.7040162035737012
2420 419.25830792448323336 -1004.49102783203125 -994.14009040414953233 -3439.6281269975884243 1964.7040162035737012
2430 380.79246853141233942 -1003.501220703125 -994.09995437094482895 4881.8507808028325599 1964.7040162035737012
2440 413.20133662494760074 -1004.1439208984375 -993.9425221433475599 -1023.5618755999837504 1964.7040162035737012
2450 387.99575880008842432 -1003.2545166015625 -993.67541048556256555 1857.4877270960071201 1964.7040162035737012
2460 428.52670343755437443 -1004.16888427734375 -993.58912232720604152 594.52678559898879485 1964.7040162035737012
2470 383.36565638886020224 -1003.2564697265625 -993.79167476298925976 1015.8134965285207727 1964.7040162035737012
2480 401.48538135177244612 -1003.855224609375 -993.94307741507316223 3848.4473485789685583 1964.7040162035737012
2490 365.2335512701166067 -1002.67779541015625 -993.6606583271125146 -1727.484409459028484 1964.7040162035737012
2500 398.48911953697916033 -1003.45263671875 -993.61446329664602217 6172.1835234513573596 1964.7040162035737012
2510 350.03863806577288642 -1002.40386962890625 -993.76187501251729373 -562.61430144914140783 1964.7040162035737012
2520 392.43492285284213494 -1003.53314208984375 -993.84443883891856331 3343.7665558363287346 1964.7040162035737012
2530 373.94511082672852353 -1003.017822265625 -993.7856082093517216 1139.8466843547334975 1964.7040162035737012
2540 420.99045517989634391 -1004.30499267578125 -993.91129080526889084 1200.0990933132045484 1964.7040162035737012
2550 413.71534403641089739 -1004.03692626953125 -993.82283734598684077 2478.2918458643493977 1964.7040162035737012
2560 414.93983349478520495 -1004.1143798828125 -993.87005992144440825 -509.79878375220698672 1964.7040162035737012
2570 391.59940075990334662 -1003.34332275390625 -993.67524744699585426 5143.1178743431310068 1964.7040162035737012
2580 411.36124700451159697 -1003.82275390625 -993.66678454912982943 240.77683815360686026 1964.7040162035737012
2590 393.73665973669466212 -1003.79296875 -994.07212732368827801 3956.174711878819835 1964.7040162035737012
2600 412.46869526741352274 -1004.08740234375 -993.90409154232872879 1598.5580276475980099 1964.7040162035737012
2610 399.39679145368012314 -1003.74237060546875 -993.88178795488374817 3504.3759171046854135 1964.7040162035737012
2620 390.84679286543399712 -1003.81573486328125 -994.16624045763421691 1526.7543099865729346 1964.7040162035737012
2630 384.1743712318277062 -1003.830078125 -994.34531705323445294 5405.9703682403169296 1964.7040162035737012
2640 377.73211343929114037 -1003.80963134765625 -994.48392116658123996 308.72903413694126584 1964.7040162035737012
2650 377.21143965948294863 -1003.62579345703125 -994.31293802829691231 7760.5770370629716126 1964.7040162035737012
2660 387.99447730826045699 -1003.7176513671875 -994.13857688953908109 -1615.1708314882960167 1964.7040162035737012
2670 399.04617259421615927 -1004.16839599609375 -994.31646966503012663 7976.0323259066017272 1964.7040162035737012
2680 381.16969820900368404 -1003.872802734375 -994.46222309649556337 -1916.3486452186257338 1964.7040162035737012
2690 362.22457122772777893 -1003.8306884765625 -994.88783916206580216 8525.3032309540849383 1964.7040162035737012
2700 367.67122329826918303 -1003.71826171875 -994.64094171230044594 -1577.1313166473983074 1964.7040162035737012
