step temp pe etotal press vol
# Fix print output for fix thermofile
390 355.08831460017722748 -956.475830078125 -948.07635571108153272 1080.2322836703849589 1809.9298793830914747
400 355.47296726299248348 -956.571044921875 -948.16247174744000858 -1778.9011000411135228 1809.9298793830914747
410 361.88217914516746987 -956.54278564453125 -947.98260508482394471 1703.4866783685647533 1809.9298793830914747
420 356.57313717960209942 -956.55877685546875 -948.12417959453466665 -1628.3028299849495397 1809.9298793830914747
430 326.50245317172249315 -955.94659423828125 -948.22330717579188786 4696.2154490736083972 1809.9298793830914747
440 349.18654213540423825 -956.54473876953125 -948.28486850800106822 -571.96568314252249365 1809.9298793830914747
450 364.49459246634154397 -956.6895751953125 -948.06759902638600579 2896.6771179728698371 1809.9298793830914747
460 384.44363007962630263 -957.25762939453125 -948.16376659011064021 449.76841144821980834 1809.9298793830914747
470 376.12914816735514023 -957.01983642578125 -948.12264941953776543 2547.509496584761564 1809.9298793830914747
480 387.17916457307683231 -957.140625 -947.98205420347380823 2011.6788346920013737 1809.9298793830914747
490 361.52168413152998028 -956.5203857421875 -947.96873255018556392 2013.3319406894918302 1809.9298793830914747
500 351.09977985338247208 -956.35400390625 -948.04887675929307989 3002.3486101957878418 1809.9298793830914747
510 346.63802739799388064 -956.24066162109375 -948.04107547292562685 2399.6852695013149059 1809.9298793830914747
520 393.7863545035549464 -956.67010498046875 -947.35524370583516429 2269.6176590284853773 1809.9298793830914747
530 403.17095674978736497 -956.80218505859375 -947.26533471033803835 1705.9806051972814203 1809.9298793830914747
540 392.44878171318453042 -956.33642578125 -947.05320426468449568 3429.0836197062558313 1809.9298793830914747
550 383.13200964039515384 -956.18060302734375 -947.11776608833633873 3876.0342033335696215 1809.9298793830914747
560 370.30613441598990221 -956.239013671875 -947.47956776476792129 2533.2760281431746989 1809.9298793830914747
570 375.70427250141278819 -956.56201171875 -947.67487497921069917 3526.7144889653541213 1809.9298793830914747
580 391.07014954598184886 -956.509765625 -947.25915510990614621 1575.3210932309500549 1809.9298793830914747
590 416.143150759728087 -956.4610595703125 -946.61735707685591024 4753.1117910336915884 1809.9298793830914747
600 412.55274386981739099 -956.5233154296875 -946.76454259851232109 3255.5093144115649011 1809.9298793830914747
610 388.34984165770453046 -955.98590087890625 -946.79963817656368974 4396.1032835414043802 1809.9298793830914747
620 424.19583047179560253 -955.962646484375 -945.92846102077714932 5195.1056019239276793 1809.9298793830914747
630 438.89239210975728156 -955.93157958984375 -945.54975274328251089 4920.1348298222001176 1809.9298793830914747
640 443.84971997873378768 -956.36016845703125 -945.86107797026431854 5060.6723286586484392 1809.9298793830914747
650 419.26499850663969937 -955.8033447265625 -945.88579615299056513 3539.0531969780959116 1809.9298793830914747
660 412.99212828280815302 -955.91265869140625 -946.14349239482419307 4982.9220420769315751 1809.9298793830914747
670 415.98569333920983127 -955.8692626953125 -946.02928479518436689 4311.514533050085447 1809.9298793830914747
680 422.88312096880264335 -956.1341552734375 -946.1310214366276341 4472.8292544380574327 1809.9298793830914747
690 406.01895216566077806 -955.79412841796875 -946.18990985873710997 4977.408535784007654 1809.9298793830914747
700 385.75629050584677771 -955.61749267578125 -946.492579405464312 4563.2624794913217556 1809.9298793830914747
710 402.49103981548512365 -955.373291015625 -945.85252383492672834 6122.6839216051948824 1809.9298793830914747
720 401.01390365739626986 -955.15087890625 -945.66505280016986035 4648.4729064145421944 1809.9298793830914747
730 399.91863189845804527 -955.36212158203125 -945.9022036984576971 6094.9029919677604994 1809.9298793830914747
740 418.56585375485781242 -955.89111328125 -945.99010270169253545 2985.5996607506058353 1809.9298793830914747
750 412.0996159118553237 -955.8365478515625 -946.08849358394297724 3960.4899985042561639 1809.9298793830914747
760 396.58924202471769149 -955.58160400390625 -946.2004415277976932 3871.8905667539329443 1809.9298793830914747
770 381.61011339504580064 -955.1337890625 -946.10695198036341935 2374.1201500193483298 1809.9298793830914747
780 383.95530433547725124 -955.1004638671875 -946.01815221610559092 4697.5192933829739559 1809.9298793830914747
790 374.73403441642864209 -954.662841796875 -945.79865565748127665 1424.0364305797475026 1809.9298793830914747
800 400.53197426187460906 -955.17626953125 -945.7018432753985735 5107.691073747468181 1809.9298793830914747
810 403.79681778078179377 -955.24591064453125 -945.6942557998418124 21.466500141389836642 1809.9298793830914747
820 430.08896422408014359 -955.3936767578125 -945.22009153404621884 4095.9030001223545696 1809.9298793830914747
830 400.47359134133802172 -955.06060791015625 -945.58756267931846651 1617.8550053821827532 1809.9298793830914747
840 425.82229898857610806 -955.51531982421875 -945.44266088781489543 1479.8604702479083244 1809.9298793830914747
850 392.81416455064362481 -955.14971923828125 -945.85785473446105698 463.99439131745515397 1809.9298793830914747
860 402.66392931794911192 -955.549560546875 -946.0247037330218518 664.38737627411705944 1809.9298793830914747
870 403.62729535144791271 -955.328125 -945.780480141675298 1606.3948339681442121 1809.9298793830914747
880 427.7452941452748405 -955.7261962890625 -945.60804965885813544 -672.35379534328262707 1809.9298793830914747
890 416.39733791004039176 -955.52532958984375 -945.67561439936025636 717.29002204443963819 1809.9298793830914747
900 422.16181207302423672 -955.59222412109375 -945.60615256240373583 427.9282610849681987 1809.9298793830914747
910 404.76861401083669989 -955.16571044921875 -945.59106814707513422 553.85413078732960912 1809.9298793830914747
920 402.70784472272379162 -955.28546142578125 -945.75956581030732195 1704.6779974402859352 1809.9298793830914747
930 386.81835207064420956 -955.123046875 -945.97301095625175549 64.570295929316372963 1809.9298793830914747
940 400.06905367004560503 -955.1407470703125 -945.677271018917736 1766.2662209208488093 1809.9298793830914747
950 390.29327901770420794 -954.8560791015625 -945.62384515314374767 1577.4060149665178869 1809.9298793830914747
960 390.3097647507749457 -955.1611328125 -945.92850890055206037 354.94035052152730714 1809.9298793830914747
970 385.83859039555738946 -954.8917236328125 -945.76486359098657886 3012.320949792211195 1809.9298793830914747
980 393.25508689272322727 -955.56878662109375 -946.26649227275913745 -2188.1753271102302278 1809.9298793830914747
990 388.63367900918137821 -955.553466796875 -946.36049003366338184 4215.2757714064955508 1809.9298793830914747
1000 389.5772923981077156 -955.91876220703125 -946.70346464038334489 -3391.807106727066639 1809.9298793830914747
1010 384.31593766073308416 -955.80694580078125 -946.7161035102869846 3995.4597299687679879 1809.9298793830914747
1020 385.21161557045661539 -955.80633544921875 -946.6943062501878785 -601.40054128841700276 1809.9298793830914747
1030 370.94951268731165328 -955.44122314453125 -946.66655837756286473 452.5627201681461429 1809.9298793830914747
1040 395.38008852025649276 -956.01812744140625 -946.66556701568606513 2697.5492712332588781 1809.9298793830914747
1050 412.26527321321316322 -955.9599609375 -946.20798811159716024 -3018.1155533535029463 1809.9298793830914747
1060 431.92919515821779441 -956.439208984375 -946.22209382192818339 4429.3247226149360358 1809.9298793830914747
1070 423.15333463676540759 -956.12274169921875 -946.11321606441288168 -4423.2850719451644181 1809.9298793830914747
1080 426.29381606477869582 -956.6328125 -946.54900001268401866 4676.5352692359447246 1809.9298793830914747
1090 398.33869384566094141 -956.326171875 -946.90362680441501197 -4143.1442786463767334 1809.9298793830914747
1100 408.23490940481173084 -956.59368896484375 -946.93705280902156574 2600.3782956315735646 1809.9298793830914747
1110 411.57350485609106272 -956.63995361328125 -946.90434429567949337 -219.25265590531986959 1809.9298793830914747
1120 438.19517291085054467 -957.0692138671875 -946.70387946644507338 -789.35087578897184812 1809.9298793830914747
1130 425.76301477737780488 -956.7705078125 -946.69925122078575441 3878.2157149759377717 1809.9298793830914747
1140 402.24962241811800823 -956.02252197265625 -946.50746542550336926 -2534.6692865923782847 1809.9298793830914747
1150 390.37237991796149572 -955.88177490234375 -946.64766985325286441 7559.1637441141647287 1809.9298793830914747
1160 367.33756753878009249 -955.218505859375 -946.5292802337211242 3.6459588558362718835 1809.9298793830914747
1170 359.34353206968302175 -955.37164306640625 -946.87151320440079871 6585.3643555622211352 1809.9298793830914747
1180 368.54216699190965301 -955.73931884765625 -947.02159889590632247 1696.8904852189173198 1809.9298793830914747
1190 402.14358992735657239 -956.64532470703125 -947.1327763167272451 2491.15881289923027 1809.9298793830914747
1200 388.9835101847800729 -956.357666015625 -947.15641413360083334 5273.907262792419715 1809.9298793830914747
1210 381.70476448647735879 -956.5118408203125 -947.48276480385004561 230.80755733167038102 1809.9298793830914747
1220 389.56585627600617272 -956.7730712890625 -947.55804423938320724 5834.3291421125304623 1809.9298793830914747
1230 425.83010774520556652 -957.36468505859375 -947.29184140912423118 -2215.5789715354617329 1809.9298793830914747
1240 425.82132168477028245 -957.279052734375 -947.20641691570813236 7113.028881461880701 1809.9298793830914747
1250 430.09844534462155252 -957.0211181640625 -946.84730866812026306 -716.31374134853069791 1809.9298793830914747
1260 414.86558360567005366 -956.94140625 -947.12792410489475969 5562.7616418473480735 1809.9298793830914747
1270 415.70403345619132551 -956.849609375 -947.01629402858134199 951.23020688735175554 1809.9298793830914747
1280 398.51286540535136282 -956.396728515625 -946.9700634853260226 5288.1081204357124079 1809.9298793830914747
1290 399.19195191712742599 -956.24041748046875 -946.79768892593051532 2767.7131794602387345 1809.9298793830914747
1300 403.91382533773236219 -956.3123779296875 -946.75795531727669641 4225.061218202748023 1809.9298793830914747
1310 396.89890129885736769 -955.94207763671875 -946.55359029232045032 3264.6362562975546098 1809.9298793830914747
1320 384.26333658175815344 -955.83673095703125 -946.74713292436354095 7968.6454964971380832 1809.9298793830914747
1330 398.30351335897040599 -955.9521484375 -946.5304355474854674 1500.6726079375998779 1809.9298793830914747
1340 419.69968280652017256 -956.11492919921875 -946.18709833956620514 7695.5490958417713045 1809.9298793830914747
1350 419.54023842830963531 -956.3612060546875 -946.4371467890657641 1157.1325370134061359 1809.9298793830914747
1360 424.19893307212328182 -956.30108642578125 -946.26682757139337809 8811.9229051960264769 1809.9298793830914747
1370 432.10392180494778813 -956.427978515625 -946.20673026309850684 1927.8044285972048328 1809.9298793830914747
1380 388.85807598461792622 -955.4969482421875 -946.2986634568142108 7023.4442146196734029 1809.9298793830914747
1390 408.40688564961629936 -955.592529296875 -945.93182511064856044 3036.6794915701798345 1809.9298793830914747
1400 379.19336710660735434 -955.1270751953125 -946.15740529572394735 5747.2628221097074857 1809.9298793830914747
1410 414.85011738123012037 -955.96240234375 -946.14928604609838203 4390.0126912982796057 1809.9298793830914747
1420 412.74741493616687649 -955.61383056640625 -945.85045286775289242 3642.0382978764987456 1809.9298793830914747
1430 427.69432199776014158 -956.502197265625 -946.38525636151439357 4218.2150862849593977 1809.9298793830914747
1440 382.93762689894373352 -955.64434814453125 -946.58610925279015191 748.17599160300198946 1809.9298793830914747
1450 394.01535948813710775 -955.92913818359375 -946.60885988615530096 8305.4787083161136252 1809.9298793830914747
1460 394.71405844986463762 -955.2342529296875 -945.89744718322299377 -1308.7567861846066535 1809.9298793830914747
1470 421.42304060973572177 -955.94921875 -945.98062253959335521 9477.0328168433934479 1809.9298793830914747
1480 403.19782980950060391 -955.4715576171875 -945.93407159727792077 -2564.7472349279228183 1809.9298793830914747
1490 400.04497556685436166 -955.5919189453125 -946.12901245197485878 10145.935633963044893 1809.9298793830914747
1500 386.04515302350449701 -955.0179443359375 -945.88619813642264944 -308.9548722135870662 1809.9298793830914747
1510 392.02210575397640469 -955.4053955078125 -946.13226684317999116 7832.285218534843807 1809.9298793830914747
1520 390.96087390355825164 -955.33062744140625 -946.08260179863782469 884.70857109335088353 1809.9298793830914747
1530 413.60496232466391575 -955.44097900390625 -945.65731635919280507 5378.9967325753777914 1809.9298793830914747
1540 399.70158433121980579 -955.09747314453125 -945.64268943576007587 4730.1014492895437797 1809.9298793830914747
1550 382.02949379857130907 -954.98590087890625 -945.94914351833585897 4372.9896336111660275 1809.9298793830914747
1560 411.43237551232323312 -955.16455078125 -945.43227982274561327 4069.4621445145130565 1809.9298793830914747
1570 423.29930899068858707 -955.26654052734375 -945.25356192663161892 3163.0652233811779297 1809.9298793830914747
1580 425.48869065069453654 -955.2808837890625 -945.21611622662794616 2424.2454691873722368 1809.9298793830914747
1590 433.96748373625734985 -955.43524169921875 -945.16991162245358282 4596.3806687503793 1809.9298793830914747
1600 406.75569558304158591 -955.0380859375 -945.41644000261294423 629.62975844835716543 1809.9298793830914747
1610 413.81933509945889682 -955.466552734375 -945.6778191860220204 6034.4361182449420085 1809.9298793830914747
1620 388.70323841064856651 -955.00164794921875 -945.80702578573459505 -1124.6239746160965751 1809.9298793830914747
1630 396.57283568910429494 -955.0565185546875 -945.67574416399247639 8964.1464936610118457 1809.9298793830914747
1640 407.92041148502147507 -955.182861328125 -945.53366449685154294 -1036.190163701146048 1809.9298793830914747
1650 418.89253681831530685 -955.66180419921875 -945.75306606033348089 7952.6577201037871419 1809.9298793830914747
1660 413.3084391826774322 -955.53302001953125 -945.7563715130700075 -1072.8801071079444682 1809.9298793830914747
1670 406.14607018254349668 -955.13232421875 -945.52509873284543573 7403.4037803113315022 1809.9298793830914747
1680 403.05336196530527104 -955.26580810546875 -945.73173941557047328 202.43543557553388723 1809.9298793830914747
1690 388.28980394356710804 -955.428955078125 -946.24411254428764551 3003.2634860795569693 1809.9298793830914747
1700 363.53186364496815486 -955.29779052734375 -946.6985873298867773 3666.0234334267097438 1809.9298793830914747
1710 371.28333061362371836 -955.546630859375 -946.76406976070541077 1500.8836715171441938 1809.9298793830914747
1720 375.32848476817127903 -955.6422119140625 -946.76396428549367101 4136.9032036407070336 1809.9298793830914747
1730 364.54649079325378125 -955.42926025390625 -946.80605645047683083 793.30538443018258477 1809.9298793830914747
1740 344.65850822198797232 -955.34344482421875 -947.19068342328750987 3901.5374750780797513 1809.9298793830914747
1750 353.55551990710443988 -955.42987060546875 -947.06665389378883901 2378.74364754515409 1809.9298793830914747
1760 388.3120731569276245 -955.73101806640625 -946.54564876308904786 2821.0502960568487651 1809.9298793830914747
1770 387.84407409065534011 -956.05023193359375 -946.87593296404793364 3159.4152498820408255 1809.9298793830914747
1780 402.64090712591229249 -956.23345947265625 -946.7091472396973586 2304.0262487944150962 1809.9298793830914747
1790 378.60869431143146357 -955.96319580078125 -947.00735610611422999 2872.5491503362927688 1809.9298793830914747
1800 394.25061873404479229 -955.82147216796875 -946.4956289056345895 5404.2382725659945208 1809.9298793830914747
1810 399.96532241184399936 -955.38873291015625 -945.92771058085963887 1557.1517451041409004 1809.9298793830914747
1820 397.70905512829278905 -955.35302734375 -945.94537612928365888 4860.4403194428678034 1809.9298793830914747
1830 356.84169465409519262 -954.72845458984375 -946.28750470751856483 3373.7688478671666417 1809.9298793830914747
1840 378.64408193676939618 -954.6907958984375 -945.73411912341691732 4741.1519851582415868 1809.9298793830914747
1850 403.61249948887791561 -954.93597412109375 -945.38867925307647511 5371.7972957020674585 1809.9298793830914747
1860 426.71313198072050454 -955.15814208984375 -945.06441084952223264 2630.9922712832903926 1809.9298793830914747
1870 407.8936258043303269 -955.01593017578125 -945.36736694924525182 6709.2933998436419643 1809.9298793830914747
1880 402.20099020026469816 -954.8507080078125 -945.33680183663784646 2398.9845400811350373 1809.9298793830914747
1890 398.74416513624214531 -954.5518798828125 -945.11974354838764611 9119.0200612661064952 1809.9298793830914747
1900 420.25630123211374212 -954.8841552734375 -944.9431578239374403 1741.2809318467334379 1809.9298793830914747
1910 404.66089727258525954 -954.9063720703125 -945.33427776522944441 9336.0883862233331456 1809.9298793830914747
1920 396.68783086082009959 -954.79766845703125 -945.41417390079595862 3928.6214483525741343 1809.9298793830914747
1930 399.79393396456254095 -955.1502685546875 -945.69330035167604365 7979.3520294162708524 1809.9298793830914747
1940 404.02991067951683135 -955.73358154296875 -946.17641297747354656 5329.6974614239261427 1809.9298793830914747
1950 400.13522901818549826 -955.9730224609375 -946.50798105772025792 4243.3011491287661556 1809.9298793830914747
1960 410.50986353711277843 -956.041015625 -946.330566324293045 7628.3665311922450201 1809.9298793830914747
1970 397.11353530594783479 -955.96063232421875 -946.56706789683369152 3299.3779329703052099 1809.9298793830914747
1980 429.23697714581368245 -956.1632080078125 -946.00977620315552485 8246.4877509625366656 1809.9298793830914747
1990 413.05219766054244701 -955.68511962890625 -945.91453241482906833 3093.3070099654592013 1809.9298793830914747
2000 420.41633529417259751 -956.12872314453125 -946.18394015226101601 9926.3193957241110184 1809.9298793830914747
2010 422.39459417706171962 -956.11187744140625 -946.12029951363683722 2124.9402728344139177 1809.9298793830914747
2020 438.5223680982135761 -956.40673828125 -946.03366420709028262 7155.8041745938990061 1809.9298793830914747
2030 396.50786131800958856 -955.5128173828125 -946.13357993530064505 2916.9897127802310024 1809.9298793830914747
2040 375.85540811971560515 -954.8779296875 -945.98721789437627194 10633.553107583575184 1809.9298793830914747
2050 372.12831834529816888 -954.937255859375 -946.13470690838573773 3696.868967342956239 1809.9298793830914747
2060 390.29630501182913349 -955.8531494140625 -946.62084388694336212 7057.7045534050248534 1809.9298793830914747
2070 403.18111675111771319 -956.58380126953125 -947.04671059044164849 3359.5031267276958715 1809.9298793830914747
2080 377.64023046208302503 -955.77850341796875 -946.8455723546014724 6632.4295450183808498 1809.9298793830914747
2090 379.47981841097703182 -955.6123046875 -946.63585889501507609 4207.8795773806687066 1809.9298793830914747
2100 393.44943018130072687 -955.556884765625 -946.24999330326636482 5063.8285161219891961 1809.9298793830914747
2110 422.01354892094701654 -956.13201904296875 -946.14945459080479395 3682.2399571587843639 1809.9298793830914747
2120 389.26319229255932441 -955.5712890625 -946.36342141026148056 5389.6196306495676254 1809.9298793830914747
2130 396.94408302862251503 -955.56353759765625 -946.17398149721782374 4157.808453783594814 1809.9298793830914747
2140 372.11639272818518975 -954.99945068359375 -946.19718382838505022 3983.8355547698374721 1809.9298793830914747
2150 380.99763207000279408 -955.38134765625 -946.36899857886737664 6190.9120463360695794 1809.9298793830914747
2160 352.97871408622097533 -954.9107666015625 -946.56119400462273461 3182.2312499690096956 1809.9298793830914747
2170 377.19642990732711496 -955.1669921875 -946.24455905163551961 9070.9703364510187384 1809.9298793830914747
2180 374.94184942362619495 -955.163330078125 -946.29422815650389111 -567.69951527735042873 1809.9298793830914747
2190 416.86677188806214645 -956.1470947265625 -946.28627526003481307 10996.32714441931239 1809.9298793830914747
2200 406.94148749497691142 -955.9755859375 -946.34954516803873048 -4905.0484130772983917 1809.9298793830914747
2210 382.02329293667605725 -955.4151611328125 -946.37855045119033548 13537.557116102198052 1809.9298793830914747
2220 372.59226668872264554 -954.98712158203125 -946.17359811552569226 -3606.7713087599995561 1809.9298793830914747
2230 399.10083300555277219 -955.5091552734375 -946.06858210090035755 12308.123352294629512 1809.9298793830914747
2240 434.86534262383673877 -956.60601806640625 -946.31944949093144714 -2795.264299212604783 1809.9298793830914747
2250 426.72061263122884611 -956.76092529296875 -946.66701710080292287 8400.1135487100546015 1809.9298793830914747
2260 415.10960959381378643 -956.6971435546875 -946.87788907084836865 -876.07074803739988056 1809.9298793830914747
2270 390.10085794367284961 -956.2965087890625 -947.06882648543898995 7441.9826826881553643 1809.9298793830914747
2280 399.03388313790361508 -956.2166748046875 -946.77768530492721766 3198.0981356018851329 1809.9298793830914747
2290 379.69808422535868431 -955.9434814453125 -946.96187266086838008 4522.450500930565795 1809.9298793830914747
2300 380.7813021576527035 -956.11505126953125 -947.10781939110700023 3814.9491754270829915 1809.9298793830914747
2310 376.2103292304255433 -955.9281005859375 -947.02899327358898063 4652.9329924157082132 1809.9298793830914747
2320 391.77125038719503891 -956.3446044921875 -947.07740971255338991 3280.251629916445836 1809.9298793830914747
2330 388.19549947310491689 -956.519287109375 -947.33667531068090284 3504.9474997392762816 1809.9298793830914747
2340 389.22134427379870658 -956.65985107421875 -947.45297332039831417 487.35987951719317834 1809.9298793830914747
2350 373.06063351728624866 -956.4332275390625 -947.60862503951329927 5181.3802583713049899 1809.9298793830914747
2360 369.22947004098591606 -956.132568359375 -947.39859052442886878 864.72468684083264634 1809.9298793830914747
2370 359.58349841660543689 -956.07080078125 -947.56499460972645466 4020.6804930309922383 1809.9298793830914747
2380 369.98905009455432946 -956.09918212890625 -947.34723672666120819 340.85120581065837086 1809.9298793830914747
2390 360.83152121928742417 -956.1109619140625 -947.57563425419471059 3411.4369326756323062 1809.9298793830914747
2400 359.23783429063325912 -956.31524658203125 -947.81761695940076606 2298.0854298373924394 1809.9298793830914747
2410 346.99522502880762431 -956.2001953125 -947.99215979491975759 1326.3452508850152753 1809.9298793830914747
2420 384.69229303754917737 -956.8988037109375 -947.79905888208736542 2884.8402173551298802 1809.9298793830914747
2430 395.83795754662565969 -956.8936767578125 -947.53028562042902649 -1725.3725261185061299 1809.9298793830914747
2440 378.38042100024938463 -956.76873779296875 -947.81829781366025145 4148.5239405212487327 1809.9298793830914747
2450 333.761241172412781 -955.9764404296875 -948.0814495931208512 -1518.511717498431608 1809.9298793830914747
2460 365.8338315113356316 -956.2120361328125 -947.55838079122031559 6593.3518904248385297 1809.9298793830914747
2470 386.10119369572487358 -956.04742431640625 -946.91435249684002429 -1744.8595187877563149 1809.9298793830914747
2480 416.1691134558855083 -956.41033935546875 -946.56602272464999714 8868.8388254513538413 1809.9298793830914747
2490 408.8630109349222721 -955.93890380859375 -946.26741015821278324 -2417.2805755778463208 1809.9298793830914747
2500 384.88807096013277942 -955.8814697265625 -946.77709384798538395 11180.498480523419857 1809.9298793830914747
2510 345.45051716028899591 -955.4248046875 -947.25330862676105426 -1321.1778886041936403 1809.9298793830914747
2520 380.74692893261618565 -956.0421142578125 -947.0356954645018277 13105.888165437669159 1809.9298793830914747
2530 389.67288346208863459 -956.3453369140625 -947.12777817840787975 -2505.2045464295420061 1809.9298793830914747
2540 400.19497318486730819 -956.4061279296875 -946.93967330171460617 13433.106847847837344 1809.9298793830914747
2550 371.1216291077578262 -955.75433349609375 -946.97559738292147813 -853.2345912024198924 1809.9298793830914747
2560 391.88814701654416695 -956.06048583984375 -946.79052591643721826 15174.427331927407067 1809.9298793830914747
2570 399.72164801113649446 -956.58013916015625 -947.12488085293102813 -4426.0061843618414059 1809.9298793830914747
2580 398.37981861850460064 -956.84698486328125 -947.42346700237590085 15835.705919534102577 1809.9298793830914747
2590 383.17786691681459388 -956.47833251953125 -947.41441084469340694 -3301.5458850346299187 1809.9298793830914747
2600 390.8991786089610514 -956.76190185546875 -947.51533559061908818 15196.266093740785436 1809.9298793830914747
2610 390.50349584393609348 -956.2891845703125 -947.05197802558222975 -1246.9448765333140727 1809.9298793830914747
2620 384.99801478061277749 -956.13824462890625 -947.03126807251476293 12104.792047706287121 1809.9298793830914747
2630 376.98604557972515749 -955.71832275390625 -946.80086617653228132 4528.2143407236217172 1809.9298793830914747
2640 404.20675916231647307 -956.24334716796875 -946.68199532119660944 7762.8617060218075494 1809.9298793830914747
2650 386.43607771475114987 -956.5447998046875 -947.40380643541641348 6392.3394044737278819 1809.9298793830914747
2660 375.37167146158753894 -956.13018798828125 -947.25091879547210283 4253.543523219036615 1809.9298793830914747
2670 400.26028151462639926 -956.58209228515625 -947.11409281433941487 7958.3898881234736109 1809.9298793830914747
2680 413.093359430899568 -956.6685791015625 -946.89701822200322567 1599.7157342982461614 1809.9298793830914747
2690 396.43427356778920512 -956.62139892578125 -947.24390216754659377 6822.711253289958222 1809.9298793830914747
2700 416.41310678586148697 -956.6473388671875 -946.79725067015101558 2274.7723025604841496 1809.9298793830914747
2710 422.7030115076215111 -956.68292236328125 -946.68404894490890911 4714.7057460514452032 1809.9298793830914747
2720 404.16998127623725168 -956.2781982421875 -946.71771636183973442 3441.7380997465288601 1809.9298793830914747
2730 393.85454089816306578 -956.2012939453125 -946.88481974834337507 5313.4665568276686827 1809.9298793830914747
2740 395.04031890941115535 -956.0384521484375 -946.6939288391744185 5130.6425936068089868 1809.9298793830914747
2750 387.95503455160593376 -955.887451171875 -946.71052747628448287 3861.6112924978333467 1809.9298793830914747
2760 375.6303266682051003 -955.80657958984375 -946.92119200989384353 8104.0229133806114987 1809.9298793830914747
